 ===============================================================================
              TRACMASS Lagrangian off-line particle tracking 
 ===============================================================================
 
 Start date  : 2026-03-09
 Start time  : 16:38:49
 
 -------------------------------------------------------------------------------
 
 Model information:
 Project code  : project_1m/eORCA1/eORCA
 Case name     : eORCA1_1990_2000_1m
 Namelist file : projects/project_1m/eORCA1/eORCA/namelist_eORCA1_1990_2000_1m.in
 
 -------------------------------------------------------------------------------
 
 Configuration options:
  - A subdomain has been choosen
      i index:   185 - 300  
      j index:   199 - 286  
  - Three-dimensional trajectories (vertical fluxes computed)
  - Evaluate the value of these tracers along the trajectories:
     1- mld (m) 
     2- q (wm-2) 
     3- temp (degC) 
     4- sal (gkg-1) 
 
 -------------------------------------------------------------------------------
 
 imindom:         186 jmindom:         200 imt:         116 jmt:          88
 Output information:
 Directory for output files : /home/emdh1n25/Tracmass/project_1m/eORCA1/eORCA1_output/
 Prefix for output files    : ORCA1_NPD_1990_1m_36N
 
 -------------------------------------------------------------------------------
 
 Start date in model-time     : 2000-01-01 00:00
 End date in model-time       : 1990-01-01 00:00
 Length of run in timesteps   :    121
 Number of seeding timesteps  :      1
 Time integration scheme      : regular time step scheme
 Steps between two GCM fields :    100
 
 -------------------------------------------------------------------------------
 t-step        run        out        err        tot                 model date
 -------------------------------------------------------------------------------
      1 |    21509 |        0 |        0 |    21509 |   2000-01-01    00:00:00
      2 |    21042 |      467 |        0 |    21509 |   1999-12-01    00:00:00
      3 |    20170 |     1339 |        0 |    21509 |   1999-11-01    00:00:00
      4 |    19443 |     2066 |        0 |    21509 |   1999-10-01    00:00:00
      5 |    18803 |     2706 |        0 |    21509 |   1999-09-01    00:00:00
      6 |    18451 |     3058 |        0 |    21509 |   1999-08-01    00:00:00
      7 |    18258 |     3251 |        0 |    21509 |   1999-07-01    00:00:00
      8 |    18129 |     3380 |        0 |    21509 |   1999-06-01    00:00:00
      9 |    18021 |     3488 |        0 |    21509 |   1999-05-01    00:00:00
     10 |    17876 |     3633 |        0 |    21509 |   1999-04-01    00:00:00
     11 |    17768 |     3741 |        0 |    21509 |   1999-03-01    00:00:00
     12 |    17635 |     3874 |        0 |    21509 |   1999-02-01    00:00:00
     13 |    17549 |     3960 |        0 |    21509 |   1999-01-01    00:00:00
     14 |    17508 |     4001 |        0 |    21509 |   1998-12-01    00:00:00
     15 |    17465 |     4044 |        0 |    21509 |   1998-11-01    00:00:00
     16 |    17382 |     4127 |        0 |    21509 |   1998-10-01    00:00:00
     17 |    17312 |     4197 |        0 |    21509 |   1998-09-01    00:00:00
     18 |    17277 |     4232 |        0 |    21509 |   1998-08-01    00:00:00
     19 |    17238 |     4271 |        0 |    21509 |   1998-07-01    00:00:00
     20 |    17212 |     4297 |        0 |    21509 |   1998-06-01    00:00:00
     21 |    17150 |     4359 |        0 |    21509 |   1998-05-01    00:00:00
     22 |    17126 |     4383 |        0 |    21509 |   1998-04-01    00:00:00
     23 |    17094 |     4415 |        0 |    21509 |   1998-03-01    00:00:00
     24 |    17067 |     4442 |        0 |    21509 |   1998-02-01    00:00:00
     25 |    16989 |     4520 |        0 |    21509 |   1998-01-01    00:00:00
     26 |    16919 |     4590 |        0 |    21509 |   1997-12-01    00:00:00
     27 |    16858 |     4651 |        0 |    21509 |   1997-11-01    00:00:00
     28 |    16834 |     4675 |        0 |    21509 |   1997-10-01    00:00:00
     29 |    16813 |     4696 |        0 |    21509 |   1997-09-01    00:00:00
     30 |    16786 |     4723 |        0 |    21509 |   1997-08-01    00:00:00
     31 |    16763 |     4746 |        0 |    21509 |   1997-07-01    00:00:00
     32 |    16740 |     4769 |        0 |    21509 |   1997-06-01    00:00:00
     33 |    16719 |     4790 |        0 |    21509 |   1997-05-01    00:00:00
     34 |    16700 |     4809 |        0 |    21509 |   1997-04-01    00:00:00
     35 |    16669 |     4840 |        0 |    21509 |   1997-03-01    00:00:00
     36 |    16655 |     4854 |        0 |    21509 |   1997-02-01    00:00:00
     37 |    16646 |     4863 |        0 |    21509 |   1997-01-01    00:00:00
     38 |    16630 |     4879 |        0 |    21509 |   1996-12-01    00:00:00
     39 |    16614 |     4895 |        0 |    21509 |   1996-11-01    00:00:00
     40 |    16582 |     4927 |        0 |    21509 |   1996-10-01    00:00:00
     41 |    16561 |     4948 |        0 |    21509 |   1996-09-01    00:00:00
     42 |    16554 |     4955 |        0 |    21509 |   1996-08-01    00:00:00
     43 |    16542 |     4967 |        0 |    21509 |   1996-07-01    00:00:00
     44 |    16522 |     4987 |        0 |    21509 |   1996-06-01    00:00:00
     45 |    16516 |     4993 |        0 |    21509 |   1996-05-01    00:00:00
     46 |    16497 |     5012 |        0 |    21509 |   1996-04-01    00:00:00
     47 |    16476 |     5033 |        0 |    21509 |   1996-03-01    00:00:00
     48 |    16458 |     5051 |        0 |    21509 |   1996-02-01    00:00:00
     49 |    16432 |     5077 |        0 |    21509 |   1996-01-01    00:00:00
     50 |    16409 |     5100 |        0 |    21509 |   1995-12-01    00:00:00
     51 |    16374 |     5135 |        0 |    21509 |   1995-11-01    00:00:00
     52 |    16341 |     5168 |        0 |    21509 |   1995-10-01    00:00:00
     53 |    16315 |     5194 |        0 |    21509 |   1995-09-01    00:00:00
     54 |    16260 |     5249 |        0 |    21509 |   1995-08-01    00:00:00
     55 |    16203 |     5306 |        0 |    21509 |   1995-07-01    00:00:00
     56 |    16181 |     5328 |        0 |    21509 |   1995-06-01    00:00:00
     57 |    16156 |     5353 |        0 |    21509 |   1995-05-01    00:00:00
     58 |    16124 |     5385 |        0 |    21509 |   1995-04-01    00:00:00
     59 |    16084 |     5425 |        0 |    21509 |   1995-03-01    00:00:00
     60 |    16039 |     5470 |        0 |    21509 |   1995-02-01    00:00:00
     61 |    15980 |     5529 |        0 |    21509 |   1995-01-01    00:00:00
     62 |    15919 |     5590 |        0 |    21509 |   1994-12-01    00:00:00
     63 |    15822 |     5687 |        0 |    21509 |   1994-11-01    00:00:00
     64 |    15731 |     5778 |        0 |    21509 |   1994-10-01    00:00:00
     65 |    15663 |     5846 |        0 |    21509 |   1994-09-01    00:00:00
     66 |    15617 |     5892 |        0 |    21509 |   1994-08-01    00:00:00
     67 |    15522 |     5987 |        0 |    21509 |   1994-07-01    00:00:00
     68 |    15439 |     6070 |        0 |    21509 |   1994-06-01    00:00:00
     69 |    15380 |     6129 |        0 |    21509 |   1994-05-01    00:00:00
     70 |    15334 |     6175 |        0 |    21509 |   1994-04-01    00:00:00
     71 |    15309 |     6200 |        0 |    21509 |   1994-03-01    00:00:00
     72 |    15267 |     6242 |        0 |    21509 |   1994-02-01    00:00:00
     73 |    15223 |     6286 |        0 |    21509 |   1994-01-01    00:00:00
     74 |    15142 |     6367 |        0 |    21509 |   1993-12-01    00:00:00
     75 |    15059 |     6450 |        0 |    21509 |   1993-11-01    00:00:00
     76 |    14998 |     6511 |        0 |    21509 |   1993-10-01    00:00:00
     77 |    14947 |     6562 |        0 |    21509 |   1993-09-01    00:00:00
     78 |    14856 |     6653 |        0 |    21509 |   1993-08-01    00:00:00
     79 |    14766 |     6743 |        0 |    21509 |   1993-07-01    00:00:00
     80 |    14695 |     6814 |        0 |    21509 |   1993-06-01    00:00:00
     81 |    14650 |     6859 |        0 |    21509 |   1993-05-01    00:00:00
     82 |    14598 |     6911 |        0 |    21509 |   1993-04-01    00:00:00
     83 |    14554 |     6955 |        0 |    21509 |   1993-03-01    00:00:00
     84 |    14487 |     7022 |        0 |    21509 |   1993-02-01    00:00:00
     85 |    14420 |     7089 |        0 |    21509 |   1993-01-01    00:00:00
     86 |    14343 |     7166 |        0 |    21509 |   1992-12-01    00:00:00
     87 |    14272 |     7237 |        0 |    21509 |   1992-11-01    00:00:00
     88 |    14171 |     7338 |        0 |    21509 |   1992-10-01    00:00:00
     89 |    14056 |     7453 |        0 |    21509 |   1992-09-01    00:00:00
     90 |    13959 |     7550 |        0 |    21509 |   1992-08-01    00:00:00
     91 |    13841 |     7668 |        0 |    21509 |   1992-07-01    00:00:00
     92 |    13768 |     7741 |        0 |    21509 |   1992-06-01    00:00:00
     93 |    13728 |     7781 |        0 |    21509 |   1992-05-01    00:00:00
     94 |    13685 |     7824 |        0 |    21509 |   1992-04-01    00:00:00
     95 |    13644 |     7865 |        0 |    21509 |   1992-03-01    00:00:00
     96 |    13607 |     7902 |        0 |    21509 |   1992-02-01    00:00:00
     97 |    13568 |     7941 |        0 |    21509 |   1992-01-01    00:00:00
     98 |    13493 |     8016 |        0 |    21509 |   1991-12-01    00:00:00
     99 |    13426 |     8083 |        0 |    21509 |   1991-11-01    00:00:00
    100 |    13351 |     8158 |        0 |    21509 |   1991-10-01    00:00:00
    101 |    13292 |     8217 |        0 |    21509 |   1991-09-01    00:00:00
    102 |    13232 |     8277 |        0 |    21509 |   1991-08-01    00:00:00
    103 |    13140 |     8369 |        0 |    21509 |   1991-07-01    00:00:00
    104 |    13076 |     8433 |        0 |    21509 |   1991-06-01    00:00:00
    105 |    13025 |     8484 |        0 |    21509 |   1991-05-01    00:00:00
    106 |    12995 |     8514 |        0 |    21509 |   1991-04-01    00:00:00
    107 |    12957 |     8552 |        0 |    21509 |   1991-03-01    00:00:00
    108 |    12921 |     8588 |        0 |    21509 |   1991-02-01    00:00:00
    109 |    12841 |     8668 |        0 |    21509 |   1991-01-01    00:00:00
