    8866,  215.81,  241.00,   18.89,         1317.78,      1234792.83, 4,  181.90, -441.35,   19.62,   36.72
    8867,  215.81,  241.00,   18.56,         1317.78,      1234792.83, 4,  181.90, -441.35,   19.62,   36.72
    8868,  215.81,  241.00,   18.22,         1317.78,      1234792.83, 4,  181.90, -441.35,   19.62,   36.72
    8869,  215.26,  241.00,   18.83,         1317.78,       411126.68, 4,  172.86, -522.48,   19.98,   36.71
    8870,  215.26,  241.00,   18.50,         1317.78,       411126.68, 4,  172.86, -522.48,   19.98,   36.71
    8871,  215.26,  241.00,   18.16,         1317.78,       411126.68, 4,  172.86, -522.48,   19.98,   36.71
    8872,  216.28,  241.00,   19.95,         1430.36,      1964581.82, 4,  201.59, -337.99,   18.98,   36.73
    8873,  216.28,  241.00,   19.61,         1430.36,      1964581.82, 4,  201.59, -337.99,   18.98,   36.73
    8874,  216.28,  241.00,   19.27,         1430.36,      1964321.05, 4,  201.59, -337.99,   18.98,   36.73
    8875,  215.80,  241.00,   19.90,         1430.36,      1230604.46, 4,  181.90, -441.35,   19.62,   36.72
    8876,  215.80,  241.00,   19.56,         1430.36,      1230604.46, 4,  181.90, -441.35,   19.62,   36.72
    8877,  215.80,  241.00,   19.22,         1430.36,      1230604.46, 4,  181.90, -441.35,   19.62,   36.72
    8878,  215.26,  241.00,   19.83,         1430.36,       408849.26, 4,  172.86, -522.48,   19.98,   36.71
    8879,  215.26,  241.00,   19.50,         1430.36,       408849.26, 4,  172.86, -522.48,   19.98,   36.71
    8880,  215.26,  241.00,   19.16,         1430.36,       408849.26, 4,  172.86, -522.48,   19.98,   36.71
    8881,  216.27,  241.00,   20.96,         1545.68,      1966210.52, 4,  201.59, -337.99,   18.98,   36.73
    8882,  216.27,  241.00,   20.62,         1545.68,      1966210.52, 4,  201.59, -337.99,   18.98,   36.73
    8883,  216.27,  241.00,   20.28,         1545.68,      1965510.98, 4,  201.59, -337.99,   18.98,   36.73
    8884,  215.79,  241.00,   20.90,         1545.68,      1227603.84, 4,  181.90, -441.35,   19.62,   36.72
    8885,  215.79,  241.00,   20.57,         1545.68,      1227603.84, 4,  181.90, -441.35,   19.62,   36.72
    8886,  215.79,  241.00,   20.23,         1545.68,      1227603.84, 4,  181.90, -441.35,   19.62,   36.72
    8887,  215.25,  241.00,   20.83,         1545.68,       406428.03, 4,  172.86, -522.48,   19.98,   36.71
    8888,  215.25,  241.00,   20.50,         1545.68,       406428.03, 4,  172.86, -522.48,   19.98,   36.71
    8889,  215.25,  241.00,   20.16,         1545.68,       406428.03, 4,  172.86, -522.48,   19.98,   36.71
    8890,  216.26,  241.00,   21.96,         1668.44,      1970468.62, 4,  201.95, -335.62,   18.97,   36.73
    8891,  216.26,  241.00,   21.62,         1668.44,      1970468.62, 4,  201.95, -335.62,   18.97,   36.73
    8892,  216.26,  241.00,   21.28,         1668.44,      1969519.50, 4,  201.59, -337.99,   18.98,   36.73
    8893,  215.79,  241.00,   21.91,         1668.44,      1225537.91, 4,  181.90, -441.35,   19.62,   36.72
    8894,  215.79,  241.00,   21.57,         1668.44,      1225537.91, 4,  181.90, -441.35,   19.62,   36.72
    8895,  215.79,  241.00,   21.23,         1668.44,      1225537.91, 4,  181.90, -441.35,   19.62,   36.72
    8896,  215.25,  241.00,   21.83,         1668.44,       404072.09, 4,  172.86, -522.48,   19.98,   36.71
    8897,  215.25,  241.00,   21.50,         1668.44,       404072.09, 4,  172.86, -522.48,   19.98,   36.71
    8898,  215.25,  241.00,   21.17,         1668.44,       404072.09, 4,  172.86, -522.48,   19.98,   36.71
    8899,  216.26,  241.00,   22.96,         1801.66,      1976902.58, 4,  201.95, -335.62,   18.97,   36.73
    8900,  216.26,  241.00,   22.62,         1801.66,      1976902.58, 4,  201.95, -335.62,   18.97,   36.73
    8901,  216.26,  241.00,   22.29,         1801.66,      1975159.59, 4,  201.95, -335.62,   18.97,   36.73
    8902,  215.78,  241.00,   22.91,         1801.66,      1225918.28, 4,  181.90, -441.35,   19.62,   36.72
    8903,  215.78,  241.00,   22.58,         1801.66,      1225918.28, 4,  181.90, -441.35,   19.62,   36.72
    8904,  215.78,  241.00,   22.24,         1801.66,      1225918.28, 4,  181.90, -441.35,   19.62,   36.72
    8905,  215.25,  241.00,   22.84,         1801.66,       402641.22, 4,  172.86, -522.48,   19.98,   36.71
    8906,  215.25,  241.00,   22.50,         1801.66,       402641.22, 4,  172.86, -522.48,   19.98,   36.71
    8907,  215.25,  241.00,   22.17,         1801.66,       402641.22, 4,  172.86, -522.48,   19.98,   36.71
    8908,  216.26,  241.00,   23.96,         1944.15,      1984962.54, 4,  201.95, -335.62,   18.97,   36.73
    8909,  216.26,  241.00,   23.62,         1944.15,      1984962.54, 4,  201.95, -335.62,   18.97,   36.73
    8910,  216.26,  241.00,   23.29,         1944.15,      1983121.45, 4,  201.95, -335.62,   18.97,   36.73
    8911,  215.78,  241.00,   23.92,         1944.15,      1226646.42, 4,  181.90, -441.35,   19.62,   36.72
    8912,  215.78,  241.00,   23.58,         1944.15,      1226646.42, 4,  181.90, -441.35,   19.62,   36.72
    8913,  215.78,  241.00,   23.24,         1944.15,      1226646.42, 4,  181.90, -441.35,   19.62,   36.72
    8914,  215.24,  241.00,   23.84,         1944.15,       400909.46, 4,  172.86, -522.48,   19.98,   36.71
    8915,  215.24,  241.00,   23.51,         1944.15,       400909.46, 4,  172.86, -522.48,   19.98,   36.71
    8916,  215.24,  241.00,   23.17,         1944.15,       400909.46, 4,  172.86, -522.48,   19.98,   36.71
    8917,  216.26,  241.00,   24.95,         2093.93,      1997045.34, 4,  202.32, -333.24,   18.96,   36.73
    8918,  216.26,  241.00,   24.62,         2093.93,      1997045.34, 4,  202.32, -333.24,   18.96,   36.73
    8919,  216.26,  241.00,   24.29,         2093.93,      1995511.61, 4,  201.95, -335.62,   18.97,   36.73
    8920,  215.77,  241.00,   24.92,         2093.93,      1227161.19, 4,  181.90, -441.35,   19.62,   36.72
    8921,  215.77,  241.00,   24.58,         2093.93,      1227161.19, 4,  181.90, -441.35,   19.62,   36.72
    8922,  215.77,  241.00,   24.25,         2093.93,      1227161.19, 4,  181.90, -441.35,   19.62,   36.72
    8923,  215.24,  241.00,   24.84,         2093.93,       398771.77, 4,  172.86, -522.48,   19.98,   36.71
    8924,  215.24,  241.00,   24.51,         2093.93,       398771.77, 4,  172.86, -522.48,   19.98,   36.71
    8925,  215.24,  241.00,   24.17,         2093.93,       398771.77, 4,  172.86, -522.48,   19.98,   36.71
    8926,  216.27,  241.00,   25.92,         2256.01,      2035845.17, 4,  202.68, -330.86,   18.94,   36.73
    8927,  216.27,  241.00,   25.60,         2256.01,      2035845.17, 4,  202.68, -330.86,   18.94,   36.73
    8928,  216.27,  241.00,   25.27,         2256.01,      2032574.52, 4,  202.68, -330.86,   18.94,   36.73
    8929,  215.77,  241.00,   25.91,         2256.01,      1239073.48, 4,  181.90, -441.35,   19.62,   36.72
    8930,  215.77,  241.00,   25.58,         2256.01,      1239073.48, 4,  181.90, -441.35,   19.62,   36.72
    8931,  215.77,  241.00,   25.25,         2256.01,      1239073.48, 4,  181.90, -441.35,   19.62,   36.72
    8932,  215.24,  241.00,   25.84,         2256.01,       397984.45, 4,  172.86, -522.48,   19.98,   36.71
    8933,  215.24,  241.00,   25.51,         2256.01,       397984.45, 4,  172.86, -522.48,   19.98,   36.71
    8934,  215.24,  241.00,   25.17,         2256.01,       397984.45, 4,  172.86, -522.48,   19.98,   36.71
    8935,  216.46,  241.00,   26.81,         1422.47,      2328343.16, 4,  206.67, -304.71,   18.81,   36.73
    8936,  216.46,  241.00,   26.60,         1422.47,      2328343.16, 4,  206.67, -304.71,   18.81,   36.73
    8937,  216.46,  241.00,   26.39,         1422.47,      2328343.16, 4,  206.67, -304.71,   18.81,   36.73
    8938,  216.41,  241.00,   26.18,         1422.47,      2260924.17, 4,  205.94, -309.46,   18.83,   36.73
    8939,  216.05,  241.00,   26.88,         1422.47,      1680574.91, 4,  197.60, -364.15,   19.12,   36.72
    8940,  216.05,  241.00,   26.66,         1422.47,      1680574.91, 4,  197.60, -364.15,   19.12,   36.72
    8941,  216.05,  241.00,   26.44,         1422.47,      1680574.91, 4,  197.60, -364.15,   19.12,   36.72
    8942,  216.04,  241.00,   26.22,         1422.47,      1659318.07, 4,  197.60, -364.15,   19.12,   36.72
    8943,  215.59,  241.00,   26.85,         1422.47,       967595.82, 4,  179.08, -466.70,   19.73,   36.72
    8944,  215.59,  241.00,   26.62,         1422.47,       967595.82, 4,  179.08, -466.70,   19.73,   36.72
    8945,  215.59,  241.00,   26.39,         1422.47,       967595.82, 4,  179.08, -466.70,   19.73,   36.72
    8946,  215.59,  241.00,   26.16,         1422.47,       967595.82, 4,  179.08, -466.70,   19.73,   36.72
    8947,  215.18,  241.00,   26.85,         1422.47,       306443.48, 4,  171.73, -532.62,   20.02,   36.71
    8948,  215.18,  241.00,   26.61,         1422.47,       306443.48, 4,  171.73, -532.62,   20.02,   36.71
    8949,  215.18,  241.00,   26.37,         1422.47,       306443.48, 4,  171.73, -532.62,   20.02,   36.71
    8950,  215.18,  241.00,   26.12,         1422.47,       306443.48, 4,  171.73, -532.62,   20.02,   36.71
    8956,  216.76,  241.00,   27.77,         1816.21,      2477377.29, 4,  208.84, -290.44,   18.73,   36.73
    8957,  216.76,  241.00,   27.60,         1816.21,      2477377.29, 4,  208.84, -290.44,   18.73,   36.73
    8958,  216.76,  241.00,   27.43,         1816.21,      2477377.29, 4,  208.84, -290.44,   18.73,   36.73
    8959,  216.69,  241.00,   27.25,         1816.21,      2403190.35, 4,  207.75, -297.57,   18.77,   36.73
    8960,  216.37,  241.00,   27.06,         1816.21,      2072751.60, 4,  203.04, -328.48,   18.93,   36.73
    8961,  216.25,  241.00,   27.85,         1816.21,      1775673.55, 4,  199.05, -354.64,   19.07,   36.72
    8962,  216.25,  241.00,   27.67,         1816.21,      1775673.55, 4,  199.05, -354.64,   19.07,   36.72
    8963,  216.25,  241.00,   27.49,         1816.21,      1775673.55, 4,  199.05, -354.64,   19.07,   36.72
    8964,  216.25,  241.00,   27.31,         1816.21,      1775673.55, 4,  199.05, -354.64,   19.07,   36.72
    8965,  216.03,  241.00,   27.13,         1816.21,      1545558.69, 4,  195.79, -376.04,   19.18,   36.72
    8966,  215.73,  241.00,   27.88,         1816.21,      1043336.21, 4,  179.93, -459.10,   19.74,   36.74
    8967,  215.73,  241.00,   27.69,         1816.21,      1043336.21, 4,  179.93, -459.10,   19.74,   36.74
    8968,  215.73,  241.00,   27.51,         1816.21,      1043336.21, 4,  179.93, -459.10,   19.74,   36.74
    8969,  215.73,  241.00,   27.32,         1816.21,      1043336.21, 4,  179.93, -459.10,   19.74,   36.74
    8970,  215.65,  241.00,   27.12,         1816.21,       962907.32, 4,  179.08, -466.70,   19.77,   36.74
    8971,  215.22,  241.00,   27.88,         1816.21,       328139.54, 4,  172.01, -530.08,   20.07,   36.73
    8972,  215.22,  241.00,   27.68,         1816.21,       328139.54, 4,  172.01, -530.08,   20.07,   36.73
    8973,  215.22,  241.00,   27.49,         1816.21,       328139.54, 4,  172.01, -530.08,   20.07,   36.73
    8974,  215.22,  241.00,   27.29,         1816.21,       328139.54, 4,  172.01, -530.08,   20.07,   36.73
    8975,  215.22,  241.00,   27.10,         1816.21,       328139.54, 4,  172.01, -530.08,   20.07,   36.73
