 ===============================================================================
              TRACMASS Lagrangian off-line particle tracking 
 ===============================================================================
 
 Start date  : 2026-03-18
 Start time  : 14:50:53
 
 -------------------------------------------------------------------------------
 
 Model information:
 Project code  : project_1m_RAPID/eORCA1
 Case name     : eORCA1_09_1995_25_1m
 Namelist file : /tmp/tracmass_1995_09_154912/project_1m_RAPID/eORCA1/eORCA1_files/1995/namelist_eORCA1_09_1995_25_1m.in
 
 -------------------------------------------------------------------------------
 
 Configuration options:
  - Forward in time (nff = 1)
  - A subdomain has been choosen
      i index:   185 - 296  
      j index:   197 - 311  
  - Three-dimensional trajectories (vertical fluxes computed)
  - Evaluate the value of these tracers along the trajectories:
     1- mld (m) 
     2- q (wm-2) 
     3- temp (degC) 
     4- sal (gkg-1) 
 
 -------------------------------------------------------------------------------
 
 imindom:         186 jmindom:         198 imt:         112 jmt:         115
 Output information:
 Directory for output files : /dssgfs01/scratch/emdh1n25/project_1m_RAPID/eORCA1/eORCA1_output/1995/
 Prefix for output files    : ORCA1_NPD_09_1995_25_1m
 
 -------------------------------------------------------------------------------
 
 Start date in model-time     : 1995-09-01 00:00
 End date in model-time       : 2020-08-01 00:00
 Length of run in timesteps   :    300
 Number of seeding timesteps  :      1
 Time integration scheme      : regular time step scheme
 Steps between two GCM fields :    100
 
 -------------------------------------------------------------------------------
 t-step        run        out        err        tot                 model date
 -------------------------------------------------------------------------------
      1 |    26754 |        0 |        0 |    26754 |   1995-09-01    00:00:00
      2 |    25845 |      909 |        0 |    26754 |   1995-10-01    00:00:00
      3 |    24690 |     2064 |        0 |    26754 |   1995-11-01    00:00:00
      4 |    23772 |     2982 |        0 |    26754 |   1995-12-01    00:00:00
      5 |    22908 |     3846 |        0 |    26754 |   1996-01-01    00:00:00
      6 |    22082 |     4672 |        0 |    26754 |   1996-02-01    00:00:00
      7 |    21820 |     4934 |        0 |    26754 |   1996-03-01    00:00:00
      8 |    21629 |     5125 |        0 |    26754 |   1996-04-01    00:00:00
      9 |    21344 |     5410 |        0 |    26754 |   1996-05-01    00:00:00
     10 |    21177 |     5577 |        0 |    26754 |   1996-06-01    00:00:00
     11 |    20986 |     5768 |        0 |    26754 |   1996-07-01    00:00:00
     12 |    20765 |     5989 |        0 |    26754 |   1996-08-01    00:00:00
     13 |    20600 |     6154 |        0 |    26754 |   1996-09-01    00:00:00
     14 |    20482 |     6272 |        0 |    26754 |   1996-10-01    00:00:00
     15 |    20411 |     6343 |        0 |    26754 |   1996-11-01    00:00:00
     16 |    20363 |     6391 |        0 |    26754 |   1996-12-01    00:00:00
     17 |    20290 |     6464 |        0 |    26754 |   1997-01-01    00:00:00
     18 |    20208 |     6546 |        0 |    26754 |   1997-02-01    00:00:00
     19 |    20079 |     6675 |        0 |    26754 |   1997-03-01    00:00:00
     20 |    20004 |     6750 |        0 |    26754 |   1997-04-01    00:00:00
     21 |    19922 |     6832 |        0 |    26754 |   1997-05-01    00:00:00
     22 |    19859 |     6895 |        0 |    26754 |   1997-06-01    00:00:00
     23 |    19767 |     6987 |        0 |    26754 |   1997-07-01    00:00:00
     24 |    19660 |     7094 |        0 |    26754 |   1997-08-01    00:00:00
     25 |    19547 |     7207 |        0 |    26754 |   1997-09-01    00:00:00
     26 |    19493 |     7261 |        0 |    26754 |   1997-10-01    00:00:00
     27 |    19399 |     7355 |        0 |    26754 |   1997-11-01    00:00:00
     28 |    19292 |     7462 |        0 |    26754 |   1997-12-01    00:00:00
     29 |    19188 |     7566 |        0 |    26754 |   1998-01-01    00:00:00
     30 |    19090 |     7664 |        0 |    26754 |   1998-02-01    00:00:00
     31 |    19009 |     7745 |        0 |    26754 |   1998-03-01    00:00:00
     32 |    18889 |     7865 |        0 |    26754 |   1998-04-01    00:00:00
     33 |    18757 |     7997 |        0 |    26754 |   1998-05-01    00:00:00
     34 |    18649 |     8105 |        0 |    26754 |   1998-06-01    00:00:00
     35 |    18472 |     8282 |        0 |    26754 |   1998-07-01    00:00:00
     36 |    18332 |     8422 |        0 |    26754 |   1998-08-01    00:00:00
     37 |    18207 |     8547 |        0 |    26754 |   1998-09-01    00:00:00
     38 |    18102 |     8652 |        0 |    26754 |   1998-10-01    00:00:00
     39 |    18001 |     8753 |        0 |    26754 |   1998-11-01    00:00:00
     40 |    17896 |     8858 |        0 |    26754 |   1998-12-01    00:00:00
     41 |    17779 |     8975 |        0 |    26754 |   1999-01-01    00:00:00
     42 |    17669 |     9085 |        0 |    26754 |   1999-02-01    00:00:00
     43 |    17586 |     9168 |        0 |    26754 |   1999-03-01    00:00:00
     44 |    17487 |     9267 |        0 |    26754 |   1999-04-01    00:00:00
     45 |    17382 |     9372 |        0 |    26754 |   1999-05-01    00:00:00
     46 |    17262 |     9492 |        0 |    26754 |   1999-06-01    00:00:00
     47 |    17143 |     9611 |        0 |    26754 |   1999-07-01    00:00:00
     48 |    17016 |     9738 |        0 |    26754 |   1999-08-01    00:00:00
     49 |    16893 |     9861 |        0 |    26754 |   1999-09-01    00:00:00
     50 |    16763 |     9991 |        0 |    26754 |   1999-10-01    00:00:00
     51 |    16646 |    10108 |        0 |    26754 |   1999-11-01    00:00:00
     52 |    16551 |    10203 |        0 |    26754 |   1999-12-01    00:00:00
     53 |    16430 |    10324 |        0 |    26754 |   2000-01-01    00:00:00
     54 |    16313 |    10441 |        0 |    26754 |   2000-02-01    00:00:00
     55 |    16158 |    10596 |        0 |    26754 |   2000-03-01    00:00:00
     56 |    16013 |    10741 |        0 |    26754 |   2000-04-01    00:00:00
     57 |    15848 |    10906 |        0 |    26754 |   2000-05-01    00:00:00
     58 |    15679 |    11075 |        0 |    26754 |   2000-06-01    00:00:00
     59 |    15529 |    11225 |        0 |    26754 |   2000-07-01    00:00:00
     60 |    15386 |    11368 |        0 |    26754 |   2000-08-01    00:00:00
     61 |    15273 |    11481 |        0 |    26754 |   2000-09-01    00:00:00
     62 |    15166 |    11588 |        0 |    26754 |   2000-10-01    00:00:00
     63 |    15077 |    11677 |        0 |    26754 |   2000-11-01    00:00:00
     64 |    14979 |    11775 |        0 |    26754 |   2000-12-01    00:00:00
     65 |    14913 |    11841 |        0 |    26754 |   2001-01-01    00:00:00
     66 |    14850 |    11904 |        0 |    26754 |   2001-02-01    00:00:00
     67 |    14786 |    11968 |        0 |    26754 |   2001-03-01    00:00:00
     68 |    14730 |    12024 |        0 |    26754 |   2001-04-01    00:00:00
     69 |    14666 |    12088 |        0 |    26754 |   2001-05-01    00:00:00
     70 |    14599 |    12155 |        0 |    26754 |   2001-06-01    00:00:00
     71 |    14519 |    12235 |        0 |    26754 |   2001-07-01    00:00:00
     72 |    14424 |    12330 |        0 |    26754 |   2001-08-01    00:00:00
     73 |    14349 |    12405 |        0 |    26754 |   2001-09-01    00:00:00
